213728;3.16;4;6;TRACTAGRI HDX 15W40;3B5L   TOT C1
223934;4.05;4;6;TRACTAGRI HDX FE 10W30;20L    TOT C
223935;4.00;4;6;TRACTAGRI HDX FE 10W30;60L    TOT C
223936;3.87;4;6;TRACTAGRI HDX FE 10W30;208L   TOT C
189237;3.14;4;6;TRACTAGRI HDZ 10W40;208L   TOT C
189238;3.30;4;6;TRACTAGRI HDZ 10W40;60L    TOT C
189239;3.36;4;6;TRACTAGRI HDZ 10W40;20L    TOT C
213841;3.49;4;6;TRACTAGRI HDZ 10W40;3B5L   TOT C1
210626;3.43;4;6;TRACTAGRI HDZ 15W40;208L   TOT C
210628;3.64;4;6;TRACTAGRI HDZ 15W40;20L    TOT C
182021;3.90;4;6;TRACTAGRI HDZ FE 10W30;208L   TOT C
182022;4.11;4;6;TRACTAGRI HDZ FE 10W30;20L    TOT C
196162;4.31;4;6;TRACTAGRI HDZ FE 10W30;60L    TOT C
225534;4.14;4;6;TRACTAGRI S5R 10W40;20L    TOT C
225535;4.18;4;6;TRACTAGRI S5R 10W40;60L    TOT C
225536;3.95;4;6;TRACTAGRI S5R 10W40;208L   TOT C
205818;4.38;4;6;TRACTAGRI T4R FE 5W30;208L   TOT C
127853;3.99;4;6;TRANSELF EP 80W;20L    ELF C
156974;3.76;4;6;TRANSELF EP 80W;208L   ELF C
101999;3.92;4;6;TRANSELF EP 80W90;60L    ELF C
127854;3.97;4;6;TRANSELF EP 80W90;20L    ELF C
157080;4.02;4;6;TRANSELF EP 80W90;208L   ELF C
213863;4.54;4;6;TRANSELF EP 80W90;12B1L  ELF C
127860;4.72;4;6;TRANSELF LD 75W80;20L    ELF C
158487;5.46;4;6;TRANSELF NFP 75W80;208L   ELF C
213985;9.93;4;6;TRANSELF NFP 75W80;16B05L ELF C
213995;5.82;4;6;TRANSELF NFP 75W80;3B5L   ELF C4
213871;7.09;4;6;TRANSELF SYN FE 75W140;12B1L  ELF C
103000;6.36;4;6;TRANSELF SYN FE 75W90;60L    ELF C
123959;6.19;4;6;TRANSELF SYN FE 75W90;208L   ELF C
130089;6.41;4;6;TRANSELF SYN FE 75W90;20L    ELF C
213990;10.86;4;6;TRANSELF SYN FE 75W90;16B05L ELF C
214003;6.25;4;6;TRANSELF UNIV. FE 80W90;12B1L  ELF C
214086;4.29;4;6;TRAX. AXLE 7 80W90;12B1L  TOT C
214087;3.86;4;6;TRAX. AXLE 7 80W90;3B5L   TOT C
214088;3.72;4;6;TRAX. AXLE 7 80W90;20L    TOT C
214089;3.67;4;6;TRAX. AXLE 7 80W90;60L    TOT C
214090;3.50;4;6;TRAX. AXLE 7 80W90;208L   TOT C
214091;3.55;4;6;TRAX. AXLE 7 80W90;1000L  TOT W
214092;3.90;4;6;TRAX. AXLE 7 85W140;3B5L   TOT C
214093;3.76;4;6;TRAX. AXLE 7 85W140;20L    TOT C
214094;3.71;4;6;TRAX. AXLE 7 85W140;60L    TOT C
214095;3.54;4;6;TRAX. AXLE 7 85W140;208L   TOT C
214071;4.01;4;6;TRAX. AXLE 7 85W90;20L    TOT C
214072;3.95;4;6;TRAX. AXLE 7 85W90;60L    TOT C
214073;3.78;4;6;TRAX. AXLE 7 85W90;208L   TOT C
214076;5.07;4;6;TRAX. AXLE 8 75W90;20L    TOT C
214077;4.84;4;6;TRAX. AXLE 8 75W90;208L   TOT C
214144;6.26;4;6;TRAX. AXLE 8 80W90;12B1L  TOT C
214133;6.30;4;6;TRAX. AXLE 8 FE 75W140;60L    TOT C
214134;6.13;4;6;TRAX. AXLE 8 FE 75W140;208L   TOT C
214078;4.28;4;6;TRAX. AXLE 8 FE 80W140;20L    TOT C
214079;4.06;4;6;TRAX. AXLE 8 FE 80W140;208L   TOT C
214173;4.11;4;6;TRAX. AXLE 8 FE 80W140;1000L  TOT W
214137;5.60;4;6;TRAX. AXLE 9 80W90;208L   TOT C
214151;5.65;4;6;TRAX. AXLE 9 80W90;1000L  TOT W
214195;8.17;4;6;TRAX. AXLE 9 FE 75W140�;208L   TOT C
214154;4.26;4;6;TRAX. DUAL 8 FE 80W90;20L    TOT C
214155;4.03;4;6;TRAX. DUAL 8 FE 80W90;208L   TOT C
214145;6.91;4;6;TRAX. DUAL 9 FE 75W90;12B1L  TOT C
214146;6.34;4;6;TRAX. DUAL 9 FE 75W90;20L    TOT C
214147;6.28;4;6;TRAX. DUAL 9 FE 75W90;60L    TOT C
214148;6.11;4;6;TRAX. DUAL 9 FE 75W90;208L   TOT C
214080;3.98;4;6;TRAX. GEAR 7 80W85;20L    TOT C
214081;3.75;4;6;TRAX. GEAR 7 80W85;208L   TOT C
214180;3.81;4;6;TRAX. GEAR 7 80W85;1000L  TOT W
214181;3.92;4;6;TRAX. GEAR 7 80W85;60L    TOT C
214096;3.96;4;6;TRAX. GEAR 7 80W90;20L    TOT C
214097;3.73;4;6;TRAX. GEAR 7 80W90;208L   TOT C
214082;4.68;4;6;TRAX. GEAR 8 75W80;12B1L  TOT C
214099;4.11;4;6;TRAX. GEAR 8 75W80;20L    TOT C
214100;4.06;4;6;TRAX. GEAR 8 75W80;60L    TOT C
214101;3.88;4;6;TRAX. GEAR 8 75W80;208L   TOT C
214084;4.59;4;6;TRAX. GEAR 8 FE 75W80;20L    TOT C
214085;4.36;4;6;TRAX. GEAR 8 FE 75W80;208L   TOT C
214138;4.22;4;6;TRAX. GEAR 9 FE 75W80;20L    TOT C
214139;4.11;4;6;TRAX. GEAR 9 FE 75W80;208L   TOT C
214140;4.17;4;6;TRAX. GEAR 9 FE 75W80;1000L  TOT W
214074;13.26;4;6;TRAX. GEAR 9 FE 75W90;60L    TOT C
214075;12.91;4;6;TRAX. GEAR 9 FE 75W90;208L   TOT C
214244;5.21;4;6;TRAX. GEAR 9 FE SAE 75W;12B1L  TOT C
214246;4.23;4;6;TRAX. GEAR 9 FE SAE 75W;60L    TOT C
225886;5.44;4;6;TRAX. GEAR 9 SG 75W90;208L   TOT C
214149;8.48;4;6;TRAX. GEAR 9V FE 75W90;20L    TOT C
214150;8.52;4;6;TRAX. GEAR 9V FE 75W90;208L   TOT C
201100;12.46;4;6;ZF ECOFLUID A LIFE;209L   TOT C
114611;5.42;4;6;ZZ X TRANS. 4WD 80W90;208L   TOT C
226719;3.85;4;6;RUBIA WORKS 5000 10W40;1000L  TOT W
226750;3.62;4;6;RUBIA WORKS 5000 10W40;208L   TOT C
226751;3.67;4;6;RUBIA WORKS 5000 10W40;20L    TOT C
197555;2.39;4;6;MAXIGEL PLUS;200L
197556;2.57;4;6;MAXIGEL PLUS;60L
